freq_items,frequency
319  368  48  527,158
319  368  48  527  676,157
319  527  676,159
319  368  527  676,159
319  368  527,161
527  529  676  720,154
48  527  529  676  720,152
368  527  529  676  720,154
368  48  527  529  676  720,152
48  527  676  720,156
368  48  527  676  720,156
368  527  676  720,158
48  527  676,159
48  527  529  676,155
368  48  527  676,159
368  48  527  529  676,155
527  529  676,160
368  527  529  676,158
368  527  676,164
48  527  720,156
48  527  529  720,152
368  48  527  720,156
368  48  527  529  720,152
48  527  529,157
368  48  527  529,156
368  48  527,161
527  529  720,155
368  527  529  720,154
368  527  720,159
392  527  684  778  846  862  906,146
283  392  527  684  778  846  862  906,145
283  392  527  684  778  846  906,149
527  684  778  846  862  906,152
283  527  684  778  846  862  906,151
283  527  684  778  846  906,155
392  527  684  778  846  862,153
283  392  527  684  778  846  862,152
283  392  527  684  778  846,157
527  684  778  846  862,159
283  527  684  778  846  862,158
283  527  684  778  846,163
527  684  846  862  906,160
283  527  684  846  862  906,158
392  527  684  846  862  906,154
283  392  527  684  846  862  906,152
283  392  527  684  846  906,158
283  527  684  846  906,164
392  527  684  846  862,162
283  392  527  684  846  862,160
283  527  684  846  862,166
392  527  684  846,169
283  392  527  684  846,167
283  527  684  846,173
392  527  778  846  862  906,157
283  392  527  778  846  862  906,154
283  392  527  778  846  906,159
527  778  846  862  906,164
283  527  778  846  862  906,161
283  527  778  846  906,166
392  527  778  846  862,166
283  392  527  778  846  862,163
283  392  527  778  846,169
527  778  846  862,173
283  527  778  846  862,170
283  527  778  846,176
527  846  862  906,172
283  527  846  862  906,168
392  527  846  862  906,165
283  392  527  846  862  906,161
283  392  527  846  906,168
283  527  846  906,175
392  527  846  862,176
283  392  527  846  862,172
283  527  846  862,179
392  527  846,186
283  392  527  846,181
283  527  846,188
392  527  684  778  862  906,151
283  392  527  684  778  862  906,148
283  392  527  684  778  906,153
527  684  778  862  906,159
283  527  684  778  862  906,156
283  527  684  778  906,161
527  684  862  906,167
283  527  684  862  906,163
392  527  684  862  906,159
283  392  527  684  862  906,155
283  392  527  684  906,162
283  527  684  906,170
392  527  778  862  906,163
283  392  527  778  862  906,158
283  392  527  778  906,164
527  778  862  906,172
283  527  778  862  906,167
283  527  778  906,173
392  527  906,181
283  392  527  906,174
392  527  862  906,172
283  392  527  862  906,166
283  527  862  906,175
283  527  906,183
392  527  684  778  862,158
283  392  527  684  778  862,155
283  392  527  684  778,161
527  684  778  862,167
283  527  684  778  862,163
283  527  684  778,169
392  527  778  862,172
283  392  527  778  862,167
283  392  527  778,174
283  527  778,183
283  527  778  862,176
527  778  862,185
527  529,205
368  527  529,168
283  527  684  862,171
283  392  527  684,171
283  392  527  684  862,163
283  527  862,186
283  392  527  862,177
283  392  527,187
392  527  684,180
392  527  684  862,168
392  527  862,188
527  862,222
527  684  862,178
368  527,262
527  684,279
527  803,335
346  527  803,312
346  527,354
577  600,105
600  899,115
600  919,120
39  600,125
600  937,136
145  354  422  600,130
145  354  422  487  600,129
145  354  422  600  885,130
145  354  422  487  600  885,129
354  422  487  600,131
354  422  487  600  885,131
354  422  600  885,132
145  422  600,137
145  422  487  600,136
145  422  600  885,137
145  422  487  600  885,136
422  487  600,138
422  487  600  885,138
422  600  885,139
54  600,158
54  541  600,135
600  744,166
354  600  885,145
354  487  600  885,139
145  354  600  885,138
145  354  487  600  885,137
145  487  600  885,144
487  600  885,146
354  487  600,141
145  354  487  600,137
145  487  600,144
541  600,172
354  600,180
145  354  600,138
145  600,181
310  600  970,344
177  310  600,344
177  310  600  970,318
600  970,387
177  600  970,347
177  600,403
368  716,122
529  716,140
706  716,211
706  716  804,188
716  804,212
577  649  716,232
577  649  716  860,220
649  716  860,235
577  716,258
577  716  860,237
716  860,262
4  716,576
373  4  716,531
373  716,585
517  829,101
419  517,125
115  517  744,114
115  517  744  844,108
517  744  844,117
115  517,139
115  517  844,120
517  844,144
517  966,183
517  722  966,159
116  154  354  517,187
116  154  354  517  722,181
116  154  517  722,189
154  517  722,198
154  354  517  722,190
154  354  517,199
116  354  517,195
116  354  517  722,188
116  517  722,198
354  517,243
354  517  722,204
440  517  883  893  982,313
440  494  517  883  893  982,304
27  440  517  883  893  982,302
27  440  494  517  883  893  982,294
27  440  494  517  893  982,304
440  494  517  893  982,314
27  517  883  893  982,315
27  494  517  883  893  982,306
494  517  883  893  982,316
27  517  893  982,327
494  517  893  982,327
27  494  517  893  982,317
27  440  517  883  982,321
27  440  494  517  883  982,313
27  440  494  517  982,323
440  517  883  982,333
440  494  517  883  982,324
440  494  517  982,334
27  517  883  982,334
27  494  517  883  982,325
494  517  883  982,336
27  517  982,347
27  494  517  982,337
494  517  982,348
27  440  517  883  893,318
27  440  494  517  883  893,309
440  494  517  883  893,320
27  440  517  893,333
440  494  517  893,333
27  440  494  517  893,322
27  517  883  893,333
27  494  517  883  893,323
494  517  883  893,334
27  517  893,349
27  494  517  893,337
494  517  893,350
440  517  883,352
440  494  517  883,341
440  494  517,354
27  440  517  883,339
27  440  494  517  883,329
27  440  494  517,342
27  517  883,356
27  494  517  883,343
27  494  517,358
517  883,393
494  517  883,355
494  517,395
517  722,397
795  94,171
509  94,188
129  78  94,176
129  198  78  94,172
129  198  94,179
198  94,197
198  78  94,179
78  94,200
112  94,252
401  784  94,320
401  684  784  94,308
684  784  94,323
401  94,356
684  94,356
401  684  94,315
170  39,117
170  438,119
162  170  401,160
162  170  401  460,151
162  170  460,161
170  214,187
170  214  346,155
170  346,189
170  401,197
170  401  460,166
170  460,212
170  814,218
170  548  814,186
170  548,221
170  886  90,338
170  675  886,338
170  675  886  90,320
170  90,365
170  675  90,338
170  675,373
285  550,106
470  550,111
550  989,126
550  841  989,115
550  792  989,110
550  792  841  989,107
550  792  841,116
550  984,140
548  550  984,116
550  841,146
548  550,148
12  550  579  795,152
12  460  550  579  795,146
460  550  579  795,158
12  550  579,173
12  460  550  579,160
460  550  579,175
460  550  795,168
12  460  550  795,154
12  460  550,171
550  795,254
12  550  795,165
12  550,280
550  769,436
550  769  886,402
550  886,452
120  207,115
207  658  919,100
207  477  658,103
207  392,130
207  919,135
207  477  919,104
207  477,142
207  294,167
207  285  403  461  529  75,209
207  285  461  529  75  950,209
207  285  403  461  529  75  950,204
207  285  461  529  75  829  950,202
207  285  403  461  529  75  829,202
207  285  403  461  529  75  829  950,197
207  285  403  461  529  829,209
207  285  461  529  829  950,209
207  285  403  461  529  829  950,204
205  207  285  403  461  529  75  829,197
205  207  285  403  461  529  75  829  950,194
205  207  285  461  529  75  829  950,198
205  207  285  403  461  529  829,203
205  207  285  403  461  529  829  950,200
205  207  285  461  529  829  950,204
205  207  285  403  461  529  75,204
205  207  285  403  461  529  75  950,201
205  207  285  461  529  75  950,205
205  207  285  403  461  529,210
205  207  285  403  461  529  950,207
205  207  285  461  529  950,211
207  285  461  529  950,216
207  285  403  461  529,216
207  285  403  461  529  950,211
205  207  403  461  529  75  829,206
205  207  403  461  529  75  829  950,203
205  207  461  529  75  829  950,207
207  403  461  529  75  829,211
207  461  529  75  829  950,211
207  403  461  529  75  829  950,206
205  207  403  461  529  75,214
205  207  403  461  529  75  950,211
205  207  461  529  75  950,215
207  461  529  75  950,219
207  403  461  529  75,219
207  403  461  529  75  950,214
205  207  403  461  529  829,214
205  207  403  461  529  829  950,211
205  207  461  529  829  950,215
207  461  529  829  950,220
207  403  461  529  829,220
207  403  461  529  829  950,215
205  207  403  461  529,222
205  207  403  461  529  950,219
205  207  461  529  950,223
207  403  461  529,228
207  461  529  950,228
207  403  461  529  950,223
205  207  285  461  75  829,210
205  207  285  461  75  829  950,207
205  207  285  403  461  75  829,205
207  285  403  461  75  829  950,205
205  207  285  403  461  75  829  950,202
207  285  461  75  829  950,211
207  285  403  461  75,218
207  285  403  461  75  950,213
205  207  285  403  461  75,213
205  207  285  403  461  75  950,210
205  207  285  461  75  950,215
207  285  461  75  950,219
207  403  461  75  829,219
207  403  461  75  829  950,214
205  207  403  461  75  829,214
205  207  403  461  75  829  950,211
205  207  461  75  829  950,216
207  461  75  829  950,220
205  207  461  75,228
205  207  461  75  950,225
205  207  403  461  75,223
207  403  461  75  950,223
205  207  403  461  75  950,220
207  461  75  950,229
205  207  285  403  461  829,211
205  207  285  403  461  829  950,208
205  207  285  461  829  950,213
205  207  285  403  461,219
205  207  285  403  461  950,216
205  207  285  461  950,221
207  285  403  461  829,217
207  285  403  461  829  950,212
207  285  461  829  950,220
207  285  403  461,226
207  285  403  461  950,221
207  285  461  950,230
205  207  403  461,231
205  207  403  461  950,228
205  207  461  950,233
205  207  403  461  829,222
205  207  403  461  829  950,219
205  207  461  829  950,224
207  403  461  829,228
207  403  461  829  950,223
207  461  829  950,231
207  403  461,238
207  403  461  950,233
207  461  950,242
205  207  285  403  529  75  829,204
207  285  403  529  75  829  950,204
205  207  285  403  529  75  829  950,201
205  207  285  403  529  829,210
205  207  285  403  529  829  950,207
207  285  403  529  829  950,211
205  207  285  403  75  829,213
207  285  403  75  829  950,213
205  207  285  403  75  829  950,210
205  207  285  403  829,219
205  207  285  403  829  950,216
207  285  403  829  950,220
205  207  403  529  829,221
205  207  403  529  829  950,218
207  403  529  829  950,222
207  403  529  75  829  950,213
205  207  403  529  75  829,213
205  207  403  529  75  829  950,210
205  207  403  75  829,222
207  403  75  829  950,222
205  207  403  75  829  950,219
205  207  403  829,230
205  207  403  829  950,227
207  403  829  950,231
205  207  285  403  529  75,213
207  285  403  529  75  950,213
205  207  285  403  529  75  950,210
205  207  285  403  529,219
205  207  285  403  529  950,216
207  285  403  529  950,220
205  207  403  529  75,223
207  403  529  75  950,223
205  207  403  529  75  950,220
205  207  403  529,231
205  207  403  529  950,228
207  403  529  950,232
207  285  403  75  950,223
205  207  285  403  75,223
205  207  285  403  75  950,220
205  207  403  75,233
207  403  75  950,233
205  207  403  75  950,230
205  207  285  403,229
205  207  285  403  950,226
207  285  403  950,234
205  207  403,241
205  207  403  950,238
207  403  950,248
205  207  285  529  75  829,208
205  207  285  529  75  829  950,205
205  207  285  529  829  950,211
205  207  285  75  829,218
205  207  285  75  829  950,215
205  207  285  829  950,221
205  207  529  75  829,217
205  207  529  75  829  950,214
205  207  529  829  950,222
205  207  75  829,227
205  207  75  829  950,224
205  207  829  950,232
205  207  285  529  75,217
205  207  285  529  75  950,214
205  207  285  529  950,220
205  207  529  75,227
205  207  529  75  950,224
205  207  529  950,232
205  207  285  75,228
205  207  285  75  950,225
205  207  75  950,235
205  207  285,241
205  207  285  950,237
205  207  950,251
207  529  75  829,223
207  529  75  829  950,218
207  285  529  75  829,214
207  285  529  75  829  950,209
207  285  529  75  950,218
207  529  75  950,228
207  285  75  829,225
207  285  75  829  950,220
207  75  829  950,230
207  285  75,239
207  285  75  950,233
207  75  950,244
207  285  529  829,221
207  285  529  829  950,216
207  529  829  950,227
207  285  529,237
207  285  529  950,231
207  529  950,244
207  285  829,250
207  285  829  950,245
207  829  950,259
207  798  826,282
110  207  798  826,269
110  207  826,284
110  207,308
110  207  798,284
207  798,317
207  285,447
207  285  950,405
207  950,450
214  843,107
205  843,110
332  843,110
561  843,122
682  843,123
348  735  843,118
348  735  843  888,114
348  843  888,119
735  843,134
735  843  888,116
510  843  885  981,104
510  829  843  885  981,102
510  829  843  981,109
843  885  981,115
829  843  885  981,111
829  843  981,121
115  387  789  798  843,107
115  31  387  789  798  843,104
115  31  387  789  843,108
115  789  798  843,113
115  31  789  798  843,109
115  31  789  843,114
115  387  843,120
115  31  387  843,116
115  387  798  843,113
115  31  387  798  843,110
115  31  798  843,115
115  31  843,122
387  789  798  843,110
31  387  789  843,110
31  387  789  798  843,106
387  798  843,116
31  387  798  843,112
31  387  843,118
31  789  843,118
31  789  798  843,113
31  798  843,119
510  843  885,116
510  829  843  885,113
829  843  885,122
843  888,145
798  843,148
789  798  843,118
510  843,151
510  829  843,122
789  843,158
8  843  919,138
663  843  919,138
663  8  843  919,131
843  998,171
663  843,174
8  843,174
663  8  843,141
843  883,185
829  843,186
32  348,104
348  72,115
348  413,121
348  8,122
348  735,134
348  735  888,117
